,0,1
540,0.5570071502535755,-0.5648820028500875
541,0.563840940365172,-0.5958161542308755
542,0.5706747290734371,-0.6267503060371606
543,0.5775085212628648,-0.657684456948098
544,0.5843423179533288,-0.6886186066688988
545,0.5911761166435985,-0.7195527558633642
546,0.5980099141433984,-0.7504869053868474
547,0.6048437090569834,-0.7814210556009081
548,0.6116775021933971,-0.812355206264219
549,0.618511295269839,-0.8432893569031363
550,0.6253450894331328,-0.8742235072254573
551,0.6321788847369016,-0.9051576572537706
552,0.6390126805753368,-0.9360918071841461
553,0.6458464763437756,-0.9670259571829721
554,0.6526802717333586,-0.9979601072998925
555,0.6549606429843018,-1.018844919180919
556,0.6617903338958201,-1.04976972097568
557,0.6686239932113625,-1.0807041293479231
558,0.6754575787202787,-1.1116385485432032
559,0.6754626009280327,-1.1325237132378756
560,0.6754614379919468,-1.1433651170103827
561,0.6754604842399676,-1.1441615431776684
562,0.6754599459422732,-1.144159223040252
563,0.6754595350070468,-1.144156859868056
564,0.675459206386287,-1.1441549672640765
565,0.6754589435723634,-1.14415345350155
566,0.6754587333889814,-1.144152242760539
567,0.6754585652974533,-1.1441512743836617
568,0.6754584308691034,-1.1441504998552217
569,0.675458323362899,-1.144149880371024
570,0.6754582373875933,-1.1441493848944821
571,0.6754581686314857,-1.1441489886017895
572,0.6754581136462735,-1.1441486716383038
573,0.6754580696741742,-1.1441484181238537
574,0.6754580345096578,-1.1441482153571505
575,0.6754580063888624,-1.1441480531794506
576,0.675457983901152,-1.144147923465597
577,0.6754579659183828,-1.1441478197169368
578,0.675457951538334,-1.1441477367357313
579,0.6754579400394649,-1.1441476703647364
580,0.6754579308447334,-1.144147617278917
581,0.6754579234926584,-1.1441475748188525
582,0.6754579176141782,-1.144147540857494
583,0.6754579129141418,-1.1441475136935915
584,0.6754579091565087,-1.144147491966457
585,0.6754579061525102,-1.1441474745877886
586,0.6754579037511832,-1.1441474606871445
587,0.6754579018317991,-1.1441474495683286
588,0.6754579002978087,-1.1441474406745114
